day_only,header,hours,minutes,titleUrl,time_min,time_max,prod_count
2/2/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-02 10:34:52.563000+00:00,2021-02-02 13:04:42.929000+00:00,2
2/2/2021,Google,,,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox,2021-02-02 13:46:32.602000+00:00,2021-02-02 13:46:32.602000+00:00,1
2/2/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-02 10:34:39.803000+00:00,2021-02-02 22:21:16.522000+00:00,4
2/3/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-03 13:18:10.545000+00:00,2021-02-03 17:34:28.896000+00:00,2
2/3/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-03 13:18:06.942000+00:00,2021-02-03 17:34:25.340000+00:00,2
2/4/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-04 10:09:31.938000+00:00,2021-02-04 17:49:56.348000+00:00,6
2/4/2021,Bottle Flip 3D,,,https://play.google.com/store/apps/details?id=pampam.ibf2,2021-02-04 12:58:20.836000+00:00,2021-02-04 12:58:20.836000+00:00,1
2/4/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-02-04 13:11:18.288000+00:00,2021-02-04 14:21:14.891000+00:00,2
2/4/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-04 10:03:59.811000+00:00,2021-02-04 13:52:55.097000+00:00,3
2/4/2021,Google,,,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox,2021-02-04 14:19:04.158000+00:00,2021-02-04 15:54:05.951000+00:00,2
2/4/2021,Google Family Link for children & teens,,,https://play.google.com/store/apps/details?id=com.google.android.apps.kids.familylinkhelper,2021-02-04 13:53:24.013000+00:00,2021-02-04 13:53:24.013000+00:00,1
2/4/2021,Google Play Games,,,https://play.google.com/store/apps/details?id=com.google.android.play.games,2021-02-04 13:40:51.517000+00:00,2021-02-04 17:37:29.060000+00:00,3
2/4/2021,Kids Mode,,,https://play.google.com/store/apps/details?id=com.sec.android.app.kidshome,2021-02-04 14:15:45.239000+00:00,2021-02-04 14:15:45.239000+00:00,1
2/4/2021,My Talking Tom Friends,,,https://play.google.com/store/apps/details?id=com.outfit7.mytalkingtomfriends,2021-02-04 12:45:45.619000+00:00,2021-02-04 17:38:34.676000+00:00,3
2/4/2021,Need for Speed™ No Limits,,,https://play.google.com/store/apps/details?id=com.ea.game.nfs14_row,2021-02-04 00:07:50.571000+00:00,2021-02-04 15:27:12.038000+00:00,2
2/4/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-02-04 13:38:10.941000+00:00,2021-02-04 13:38:10.941000+00:00,1
2/4/2021,Paint By Number - Coloring Book & Color by Number,,,https://play.google.com/store/apps/details?id=paint.by.number.pixel.art.coloring.drawing.puzzle,2021-02-04 13:32:26.254000+00:00,2021-02-04 15:27:26.209000+00:00,3
2/4/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-04 00:29:18.363000+00:00,2021-02-04 17:49:48.694000+00:00,8
2/16/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-16 12:51:59.676000+00:00,2021-02-16 21:14:33.769000+00:00,2
2/16/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-16 13:38:49.216000+00:00,2021-02-16 21:12:57.943000+00:00,4
2/16/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-02-16 15:06:58.903000+00:00,2021-02-16 15:06:58.903000+00:00,1
2/16/2021,Need for Speed™ No Limits,,,https://play.google.com/store/apps/details?id=com.ea.game.nfs14_row,2021-02-16 15:28:36.670000+00:00,2021-02-16 22:36:23.752000+00:00,2
2/16/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-02-16 15:29:42.916000+00:00,2021-02-16 15:29:42.916000+00:00,1
2/16/2021,Paint By Number - Coloring Book & Color by Number,,,https://play.google.com/store/apps/details?id=paint.by.number.pixel.art.coloring.drawing.puzzle,2021-02-16 14:40:07.305000+00:00,2021-02-16 14:40:07.305000+00:00,1
2/16/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-16 12:51:45.921000+00:00,2021-02-16 22:36:32.090000+00:00,6
2/17/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-17 11:35:22.278000+00:00,2021-02-17 19:01:04.890000+00:00,3
2/17/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-17 11:03:58.713000+00:00,2021-02-17 19:53:38.338000+00:00,2
2/17/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-02-17 11:53:53.777000+00:00,2021-02-17 20:08:02.048000+00:00,3
2/17/2021,Need for Speed™ No Limits,,,https://play.google.com/store/apps/details?id=com.ea.game.nfs14_row,2021-02-17 11:50:00.619000+00:00,2021-02-17 11:50:00.619000+00:00,1
2/17/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-17 11:03:41.405000+00:00,2021-02-17 20:07:57.827000+00:00,5
2/18/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-18 13:17:16.988000+00:00,2021-02-18 13:17:16.988000+00:00,1
2/18/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-18 09:33:39.883000+00:00,2021-02-18 20:48:23.619000+00:00,5
2/18/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-02-18 13:00:06.190000+00:00,2021-02-18 13:00:06.190000+00:00,1
2/18/2021,Need for Speed™ No Limits,,,https://play.google.com/store/apps/details?id=com.ea.game.nfs14_row,2021-02-18 14:08:57.471000+00:00,2021-02-18 15:13:06.879000+00:00,2
2/18/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-02-18 16:12:09.007000+00:00,2021-02-18 16:12:09.007000+00:00,1
2/18/2021,Samsung Gallery,,,https://play.google.com/store/apps/details?id=com.sec.android.gallery3d,2021-02-18 16:11:39.338000+00:00,2021-02-18 16:11:39.338000+00:00,1
2/18/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-18 09:33:41.053000+00:00,2021-02-18 20:48:18.418000+00:00,7
2/19/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-19 13:24:52.713000+00:00,2021-02-19 14:41:16.019000+00:00,2
2/19/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-19 12:15:11.519000+00:00,2021-02-19 16:36:37.390000+00:00,4
2/19/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-19 12:15:03.773000+00:00,2021-02-19 16:36:34.693000+00:00,5
2/20/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-20 13:03:41.762000+00:00,2021-02-20 14:55:51.365000+00:00,2
2/20/2021,Bottle Flip 3D,,,https://play.google.com/store/apps/details?id=pampam.ibf2,2021-02-20 13:19:31.729000+00:00,2021-02-20 13:19:31.729000+00:00,1
2/20/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-20 11:13:08.895000+00:00,2021-02-20 17:32:06.489000+00:00,6
2/20/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-02-20 13:14:22.381000+00:00,2021-02-20 13:14:22.381000+00:00,1
2/20/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-02-20 13:18:56.617000+00:00,2021-02-20 18:22:38.996000+00:00,3
2/20/2021,Samsung Clock,,,https://play.google.com/store/apps/details?id=com.sec.android.app.clockpackage,2021-02-20 16:42:08.293000+00:00,2021-02-20 16:42:08.293000+00:00,1
2/20/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-20 11:42:59.531000+00:00,2021-02-20 18:22:19.845000+00:00,8
2/21/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-21 14:08:22.478000+00:00,2021-02-21 18:15:06.143000+00:00,3
2/21/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-21 12:40:16.834000+00:00,2021-02-21 21:51:21.028000+00:00,3
2/21/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-21 18:14:42.940000+00:00,2021-02-21 18:14:42.940000+00:00,1
2/21/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-21 12:40:13.029000+00:00,2021-02-21 21:51:17.524000+00:00,6
2/22/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-22 12:00:55.439000+00:00,2021-02-22 12:00:55.439000+00:00,1
2/22/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-22 11:05:11.191000+00:00,2021-02-22 17:57:22.191000+00:00,3
2/22/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-22 18:19:38.226000+00:00,2021-02-22 18:19:38.226000+00:00,1
2/22/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-22 11:05:07.199000+00:00,2021-02-22 18:19:35.222000+00:00,4
2/23/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-23 13:02:41.665000+00:00,2021-02-23 19:34:42.207000+00:00,2
2/23/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-02-23 20:21:11.970000+00:00,2021-02-23 20:21:11.970000+00:00,1
2/23/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-23 20:38:04.466000+00:00,2021-02-23 20:38:04.466000+00:00,1
2/23/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-23 13:02:37.942000+00:00,2021-02-23 20:37:59.921000+00:00,4
2/24/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-24 13:16:47.953000+00:00,2021-02-24 16:39:22.274000+00:00,4
2/24/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-24 10:37:45.859000+00:00,2021-02-24 16:39:08.864000+00:00,5
2/24/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-24 15:18:06.048000+00:00,2021-02-24 16:57:02.849000+00:00,2
2/24/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-24 10:37:38.763000+00:00,2021-02-24 16:56:54.766000+00:00,5
2/25/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-25 11:16:37.585000+00:00,2021-02-25 13:52:47.961000+00:00,3
2/25/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-25 10:31:35.331000+00:00,2021-02-25 14:21:09.277000+00:00,2
2/25/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-25 12:23:35.887000+00:00,2021-02-25 12:23:35.887000+00:00,1
2/25/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-25 10:31:29.223000+00:00,2021-02-25 14:21:04.844000+00:00,5
2/26/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-26 13:09:48.247000+00:00,2021-02-26 13:09:48.247000+00:00,1
2/26/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-26 12:00:09.546000+00:00,2021-02-26 18:36:27.035000+00:00,5
2/26/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-02-26 13:56:03.599000+00:00,2021-02-26 13:56:03.599000+00:00,1
2/26/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-26 13:47:18.573000+00:00,2021-02-26 18:52:11.454000+00:00,2
2/26/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-26 11:59:28.668000+00:00,2021-02-26 18:52:10.009000+00:00,6
2/27/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-27 10:55:32.050000+00:00,2021-02-27 14:06:43.485000+00:00,3
2/27/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-27 10:37:02.984000+00:00,2021-02-27 19:48:40.545000+00:00,3
2/27/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-27 15:11:15.011000+00:00,2021-02-27 15:11:15.011000+00:00,1
2/27/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-27 10:55:27.897000+00:00,2021-02-27 19:48:36.383000+00:00,6
2/28/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-02-28 12:02:01.643000+00:00,2021-02-28 12:02:01.643000+00:00,1
2/28/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-02-28 14:01:16.232000+00:00,2021-02-28 14:01:16.232000+00:00,1
2/28/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-02-28 13:39:12.938000+00:00,2021-02-28 19:23:24.332000+00:00,2
2/28/2021,Need for Speed™ No Limits,,,https://play.google.com/store/apps/details?id=com.ea.game.nfs14_row,2021-02-28 14:15:50.260000+00:00,2021-02-28 14:15:50.260000+00:00,1
2/28/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-02-28 20:33:39.479000+00:00,2021-02-28 20:33:39.479000+00:00,1
2/28/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-02-28 14:15:56.125000+00:00,2021-02-28 20:32:57.126000+00:00,3
2/28/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-02-28 12:01:50.741000+00:00,2021-02-28 20:33:24.589000+00:00,5
3/1/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-01 20:35:58.495000+00:00,2021-03-01 21:21:37.155000+00:00,2
3/1/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-01 12:13:57.160000+00:00,2021-03-01 18:23:47.901000+00:00,2
3/1/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-01 08:40:42.712000+00:00,2021-03-01 11:21:21.637000+00:00,3
3/1/2021,Permissions Controller,,,https://play.google.com/store/apps/details?id=com.google.android.permissioncontroller,2021-03-01 08:40:29.729000+00:00,2021-03-01 08:40:29.729000+00:00,1
3/1/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-01 10:33:27.243000+00:00,2021-03-01 19:17:35.329000+00:00,5
3/1/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-01 19:33:34.413000+00:00,2021-03-01 19:33:34.413000+00:00,1
3/1/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-01 07:04:51.565000+00:00,2021-03-01 21:17:39.325000+00:00,9
3/2/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-02 09:54:48.549000+00:00,2021-03-02 21:07:05.077000+00:00,3
3/2/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-03-02 20:24:58.186000+00:00,2021-03-02 20:24:58.186000+00:00,1
3/2/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-02 12:21:41.259000+00:00,2021-03-02 17:36:08.264000+00:00,2
3/2/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-03-02 18:13:08.793000+00:00,2021-03-02 18:13:08.793000+00:00,1
3/2/2021,Google,,,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox,2021-03-02 18:13:05.987000+00:00,2021-03-02 18:13:05.987000+00:00,1
3/2/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-02 09:13:36.592000+00:00,2021-03-02 09:13:36.592000+00:00,1
3/2/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-02 09:15:46.679000+00:00,2021-03-02 20:30:07.390000+00:00,3
3/2/2021,Robbery Bob 2: Double Trouble,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybob2.android.gplay,2021-03-02 09:41:33.724000+00:00,2021-03-02 21:04:02.111000+00:00,2
3/2/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-02 09:54:40.671000+00:00,2021-03-02 21:06:58.359000+00:00,7
3/3/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-03 11:01:30.668000+00:00,2021-03-03 12:27:49.457000+00:00,2
3/3/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-03-03 09:05:42.319000+00:00,2021-03-03 09:54:07.469000+00:00,2
3/3/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-03-03 09:30:37.557000+00:00,2021-03-03 09:30:37.557000+00:00,1
3/3/2021,Permissions Controller,,,https://play.google.com/store/apps/details?id=com.google.android.permissioncontroller,2021-03-03 09:30:24.900000+00:00,2021-03-03 09:30:24.900000+00:00,1
3/3/2021,Robbery Bob - Sneaky Adventures,,,https://play.google.com/store/apps/details?id=com.chillingo.robberybobfree.android.row,2021-03-03 18:01:02.227000+00:00,2021-03-03 18:01:02.227000+00:00,1
3/3/2021,Samsung Gallery,,,https://play.google.com/store/apps/details?id=com.sec.android.gallery3d,2021-03-03 10:58:47.633000+00:00,2021-03-03 10:58:47.633000+00:00,1
3/3/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-03-03 09:17:13.417000+00:00,2021-03-03 18:00:44.128000+00:00,5
3/4/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-03-04 09:04:20.106000+00:00,2021-03-04 09:04:20.106000+00:00,1
